date,date,open,high,low,close,volume,doji,doji_star,complete_doji,complete_doji_idx,trend_line,rsi,rsi70,rsi30,above_trend,below_trend,five_max,five_min,Five_max_list,Five_min_list
09/01/2019 11:00:00,2019-01-09 11:00:00,1.1234,1.1235,1.1229,1.1235,9033,0.0,0.0,0.0,0,1.1235463157894738,47.98348085368032,0.0,0.0,0.0,0.0,0,0,0.0,0.0
09/01/2019 12:00:00,2019-01-09 12:00:00,1.1235,1.1237,1.122,1.1221,11465,0.0,0.0,0.0,0,1.1235384210526316,28.606774380232743,0.0,28.606774380232743,0.0,0.0,0,0,0.0,0.0
09/01/2019 13:00:00,2019-01-09 13:00:00,1.1221,1.1239,1.1209,1.1231,25601,0.0,0.0,0.0,0,1.1235564912280702,46.58262675561181,0.0,0.0,0.0,0.0,0,0,0.0,0.0
09/01/2019 14:00:00,2019-01-09 14:00:00,1.1231,1.1249,1.1229,1.1245,28639,0.0,0.0,0.0,0,1.1235876315789475,62.14892970031646,0.0,0.0,0.0,0.0,0,0,1.1249,0.0
09/01/2019 15:00:00,2019-01-09 15:00:00,1.1245,1.1265,1.1242,1.1255,23704,0.0,0.0,0.0,0,1.1236698245614034,69.54471605477575,0.0,0.0,0.0,0.0,0,0,1.1265,0.0
09/01/2019 16:00:00,2019-01-09 16:00:00,1.1255,1.1256,1.1249,1.1253,9641,0.0,0.0,0.0,0,1.1237894444444443,66.51232566558004,0.0,0.0,0.0,0.0,0,0,1.1256,0.0
09/01/2019 17:00:00,2019-01-09 17:00:00,1.1254,1.1258,1.1247,1.1253,8575,1.1253,0.0,1.1253,09/01/2019 17:00:00,1.1239106140350876,66.51232566558004,0.0,0.0,1.1253,0.0,1,0,1.1258,0.0
09/01/2019 18:00:00,2019-01-09 18:00:00,1.1253,1.1258,1.125,1.1256,18788,0.0,0.0,0.0,0,1.1240245614035085,69.24982141724657,0.0,0.0,0.0,0.0,0,0,1.1258,0.0
09/01/2019 19:00:00,2019-01-09 19:00:00,1.1256,1.126,1.1243,1.1244,10974,0.0,0.0,0.0,0,1.12408954248366,50.127159627063364,0.0,0.0,0.0,0.0,0,0,1.126,0.0
09/01/2019 20:00:00,2019-01-09 20:00:00,1.1245,1.1249,1.1243,1.1248,4243,0.0,0.0,0.0,0,1.124124183006536,54.96353011941322,0.0,0.0,0.0,0.0,0,0,1.1249,0.0
09/01/2019 21:00:00,2019-01-09 21:00:00,1.1247,1.1252,1.1242,1.1248,6164,1.1248,0.0,1.1248,09/01/2019 21:00:00,1.1241360130718956,54.96353011941322,0.0,0.0,1.1248,0.0,1,0,1.1252,0.0
09/01/2019 22:00:00,2019-01-09 22:00:00,1.1248,1.1257,1.1245,1.1254,7759,0.0,0.0,0.0,0,1.1241599264705884,62.406597243903285,0.0,0.0,0.0,0.0,0,0,0.0,0.0
09/01/2019 23:00:00,2019-01-09 23:00:00,1.1253,1.1254,1.1241,1.1248,8251,0.0,0.0,0.0,0,1.124204742647059,52.31888152918258,0.0,0.0,0.0,0.0,0,0,0.0,1.1241
10/01/2019 00:00:00,2019-01-10 00:00:00,1.1248,1.1249,1.1238,1.1239,9466,0.0,0.0,0.0,0,1.1243019166666666,40.78240444686186,0.0,0.0,0.0,0.0,0,0,0.0,1.1238
10/01/2019 01:00:00,2019-01-10 01:00:00,1.1239,1.1245,1.1238,1.1244,4569,0.0,0.0,0.0,0,1.1243972083333333,48.18739440783874,0.0,0.0,0.0,0.0,0,0,0.0,1.1238
10/01/2019 02:00:00,2019-01-10 02:00:00,1.1244,1.1249,1.1244,1.1244,6189,1.1244,0.0,1.1244,10/01/2019 02:00:00,1.1244809166666667,48.18739440783874,0.0,0.0,0.0,1.1244,0,1,0.0,1.1244
10/01/2019 03:00:00,2019-01-10 03:00:00,1.1244,1.1245,1.1239,1.1243,4264,1.1243,1.1243,1.1243,10/01/2019 03:00:00,1.1245873333333334,46.6010658968827,0.0,0.0,0.0,1.1243,0,1,0.0,1.1239
10/01/2019 04:00:00,2019-01-10 04:00:00,1.1243,1.1246,1.124,1.1244,3821,0.0,0.0,0.0,0,1.1246846666666666,48.57608636781337,0.0,0.0,0.0,0.0,0,0,0.0,0.0
10/01/2019 05:00:00,2019-01-10 05:00:00,1.1244,1.1248,1.1242,1.1243,3926,0.0,0.0,0.0,0,1.1247406666666664,46.566709697569685,0.0,0.0,0.0,0.0,0,0,0.0,0.0
10/01/2019 06:00:00,2019-01-10 06:00:00,1.1243,1.1254,1.1238,1.1252,17018,0.0,0.0,0.0,0,1.1247606666666665,62.747079890400585,0.0,0.0,0.0,0.0,0,0,0.0,0.0
10/01/2019 07:00:00,2019-01-10 07:00:00,1.1252,1.1257,1.1246,1.1251,20493,0.0,0.0,0.0,0,1.1247553333333333,60.37705586846739,0.0,0.0,0.0,0.0,0,0,0.0,0.0
10/01/2019 08:00:00,2019-01-10 08:00:00,1.1252,1.1255,1.1247,1.125,19120,0.0,0.0,0.0,0,1.124738,57.828759730707134,0.0,0.0,0.0,0.0,0,0,0.0,0.0
10/01/2019 09:00:00,2019-01-10 09:00:00,1.125,1.1261,1.1246,1.1253,13362,0.0,0.0,0.0,0,1.1247418333333332,63.256581382708056,0.0,0.0,0.0,0.0,0,0,0.0,0.0
10/01/2019 10:00:00,2019-01-10 10:00:00,1.1254,1.1264,1.1254,1.1264,12015,0.0,0.0,0.0,0,1.1247673749999998,76.3035710424376,76.3035710424376,0.0,0.0,0.0,0,0,0.0,0.0
10/01/2019 11:00:00,2019-01-10 11:00:00,1.1264,1.1273,1.1263,1.1272,12264,0.0,0.0,0.0,0,1.124857625,81.78995179698501,81.78995179698501,0.0,0.0,0.0,0,0,0.0,0.0
10/01/2019 12:00:00,2019-01-10 12:00:00,1.1272,1.1286,1.1272,1.128,17559,0.0,0.0,0.0,0,1.1250037499999999,85.66268555550093,85.66268555550093,0.0,0.0,0.0,0,0,0.0,0.0
10/01/2019 13:00:00,2019-01-10 13:00:00,1.128,1.1295,1.128,1.1291,20348,0.0,0.0,0.0,0,1.12521125,89.30975286684136,89.30975286684136,0.0,0.0,0.0,0,0,1.1295,0.0
10/01/2019 14:00:00,2019-01-10 14:00:00,1.1291,1.1302,1.1289,1.1295,22382,0.0,0.0,0.0,0,1.1254518749999998,90.3510401481207,90.3510401481207,0.0,0.0,0.0,0,0,1.1302,0.0
10/01/2019 15:00:00,2019-01-10 15:00:00,1.1295,1.1309,1.1293,1.1308,13001,0.0,0.0,0.0,0,1.1257524999999997,92.95351044625,92.95351044625,0.0,0.0,0.0,0,0,1.1309,0.0
10/01/2019 16:00:00,2019-01-10 16:00:00,1.1308,1.1309,1.1299,1.1309,13960,1.1309,1.1309,1.1309,10/01/2019 16:00:00,1.1260565073529414,93.12004124093811,93.12004124093811,0.0,1.1309,0.0,1,0,1.1309,0.0
10/01/2019 17:00:00,2019-01-10 17:00:00,1.1309,1.1311,1.1303,1.1311,14436,0.0,0.0,0.0,0,1.1263473978758172,93.47960227017732,93.47960227017732,0.0,0.0,0.0,0,0,1.1311,0.0
10/01/2019 18:00:00,2019-01-10 18:00:00,1.131,1.1318,1.131,1.1318,7033,0.0,0.0,0.0,0,1.126629399509804,94.6263567485385,94.6263567485385,0.0,0.0,0.0,0,0,1.1318,0.0
10/01/2019 19:00:00,2019-01-10 19:00:00,1.1318,1.1323,1.1316,1.1323,4918,0.0,0.0,0.0,0,1.1268548832866483,95.31324675791558,95.31324675791558,0.0,0.0,0.0,0,0,1.1323,0.0
10/01/2019 20:00:00,2019-01-10 20:00:00,1.1323,1.1324,1.1321,1.1322,2570,1.1322,0.0,1.1322,10/01/2019 20:00:00,1.1270433988957902,92.55276703439532,92.55276703439532,0.0,1.1322,0.0,1,0,1.1324,0.0
10/01/2019 21:00:00,2019-01-10 21:00:00,1.1322,1.1322,1.1312,1.1315,5574,0.0,0.0,0.0,0,1.127177637267081,74.84911723357155,74.84911723357155,0.0,0.0,0.0,0,0,1.1322,0.0
10/01/2019 22:00:00,2019-01-10 22:00:00,1.1314,1.1324,1.1314,1.1323,4803,0.0,0.0,0.0,0,1.1273234226469184,79.96013069013362,79.96013069013362,0.0,0.0,0.0,0,0,1.1324,0.0
10/01/2019 23:00:00,2019-01-10 23:00:00,1.1324,1.1329,1.1323,1.1323,4967,1.1323,0.0,1.1323,10/01/2019 23:00:00,1.127442175059723,79.96013069013362,79.96013069013362,0.0,1.1323,0.0,1,0,1.1329,0.0
11/01/2019 00:00:00,2019-01-11 00:00:00,1.1324,1.1332,1.132,1.1329,3413,0.0,0.0,0.0,0,1.1275850284577493,83.40311615135575,83.40311615135575,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 01:00:00,2019-01-11 01:00:00,1.1329,1.1333,1.1328,1.1332,2701,0.0,0.0,0.0,0,1.1277477859037517,84.91494932678756,84.91494932678756,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 02:00:00,2019-01-11 02:00:00,1.1332,1.1335,1.133,1.1334,2197,0.0,0.0,0.0,0,1.1279616100164205,85.91299735994674,85.91299735994674,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 03:00:00,2019-01-11 03:00:00,1.1334,1.1334,1.1328,1.1331,2962,0.0,0.0,0.0,0,1.1281655995550612,76.99798262951066,76.99798262951066,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 04:00:00,2019-01-11 04:00:00,1.1331,1.1332,1.1327,1.1329,2832,0.0,0.0,0.0,0,1.128300263929619,71.2476953115708,71.2476953115708,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 05:00:00,2019-01-11 05:00:00,1.1328,1.1332,1.1327,1.1327,2741,0.0,0.0,0.0,0,1.1284199870047729,65.53754963917027,0.0,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 06:00:00,2019-01-11 06:00:00,1.1327,1.1334,1.1319,1.1321,9065,0.0,0.0,0.0,0,1.1285205588194223,51.180919926194605,0.0,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 07:00:00,2019-01-11 07:00:00,1.1321,1.1329,1.1321,1.1323,11351,0.0,0.0,0.0,0,1.1286652258721672,55.01332762873686,0.0,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 08:00:00,2019-01-11 08:00:00,1.1323,1.1324,1.1309,1.1324,11754,0.0,0.0,0.0,0,1.1288494873949582,56.98319530776767,0.0,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 09:00:00,2019-01-11 09:00:00,1.1324,1.133,1.132,1.1325,14643,0.0,0.0,0.0,0,1.129006,59.07393499797535,0.0,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 10:00:00,2019-01-11 10:00:00,1.1325,1.134,1.1322,1.1337,12112,0.0,0.0,0.0,0,1.1291917936507936,75.64562591247893,75.64562591247893,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 11:00:00,2019-01-11 11:00:00,1.1337,1.1339,1.1323,1.1326,9723,0.0,0.0,0.0,0,1.1293366222651222,52.78692933356782,0.0,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 12:00:00,2019-01-11 12:00:00,1.1326,1.1327,1.1317,1.1319,13107,0.0,0.0,0.0,0,1.1294440129603287,43.114362201227266,0.0,0.0,0.0,0.0,0,0,0.0,0.0
11/01/2019 13:00:00,2019-01-11 13:00:00,1.1319,1.132,1.1292,1.1293,28822,0.0,0.0,0.0,0,1.129501299163536,24.032116794785747,0.0,24.032116794785747,0.0,0.0,0,0,0.0,0.0
11/01/2019 14:00:00,2019-01-11 14:00:00,1.1293,1.1297,1.1279,1.1285,19787,0.0,0.0,0.0,0,1.1296191859065545,20.73735316352967,0.0,20.73735316352967,0.0,0.0,0,0,0.0,0.0
11/01/2019 15:00:00,2019-01-11 15:00:00,1.1285,1.1285,1.1273,1.1282,12553,0.0,0.0,0.0,0,1.1297971694569064,19.56390007907159,0.0,19.56390007907159,0.0,0.0,0,0,0.0,0.0
11/01/2019 16:00:00,2019-01-11 16:00:00,1.1282,1.1287,1.1278,1.1286,8349,0.0,0.0,0.0,0,1.1300302280823333,26.0713482684027,0.0,26.0713482684027,0.0,0.0,0,0,0.0,0.0
11/01/2019 17:00:00,2019-01-11 17:00:00,1.1286,1.129,1.1284,1.1288,5057,0.0,0.0,0.0,0,1.1302966509517038,29.40302313027375,0.0,29.40302313027375,0.0,0.0,0,0,0.0,0.0
11/01/2019 18:00:00,2019-01-11 18:00:00,1.1288,1.1288,1.1283,1.1284,3900,0.0,0.0,0.0,0,1.1305631169152348,26.605358065910483,0.0,26.605358065910483,0.0,0.0,0,0,0.0,1.1283
11/01/2019 19:00:00,2019-01-11 19:00:00,1.1284,1.1287,1.1276,1.1276,6315,0.0,0.0,0.0,0,1.1308532322595706,21.77172790888443,0.0,21.77172790888443,0.0,0.0,0,0,0.0,1.1276
11/01/2019 20:00:00,2019-01-11 20:00:00,1.1276,1.1284,1.1276,1.1283,2485,0.0,0.0,0.0,0,1.131060289899024,34.010408292855466,0.0,0.0,0.0,0.0,0,0,0.0,1.1276
11/01/2019 21:00:00,2019-01-11 21:00:00,1.1282,1.1282,1.1282,1.1282,13,1.1282,0.0,1.1282,11/01/2019 21:00:00,1.1311622758538897,33.14613227093304,0.0,0.0,0.0,1.1282,0,1,0.0,1.1282
11/01/2019 22:00:00,2019-01-11 22:00:00,1.1274,1.1282,1.1274,1.1282,67,0.0,0.0,0.0,0,1.1311652568826474,33.14613227093303,0.0,0.0,0.0,0.0,0,0,0.0,1.1274
13/01/2019 19:00:00,2019-01-13 19:00:00,1.1282,1.1282,1.1279,1.1281,26,1.1281,1.1281,1.1281,13/01/2019 19:00:00,1.131070292388368,32.03798028840253,0.0,0.0,0.0,1.1281,0,1,0.0,1.1279
13/01/2019 20:00:00,2019-01-13 20:00:00,1.1281,1.1285,1.1281,1.1282,85,0.0,0.0,0.0,0,1.1309294499178981,34.58928400276522,0.0,0.0,0.0,0.0,0,0,0.0,1.1281
13/01/2019 21:00:00,2019-01-13 21:00:00,1.1281,1.1286,1.1275,1.1281,6934,1.1281,0.0,1.1281,13/01/2019 21:00:00,1.1307466388783631,33.137946983714606,0.0,0.0,0.0,1.1281,0,1,0.0,1.1275
13/01/2019 22:00:00,2019-01-13 22:00:00,1.1281,1.1283,1.1274,1.1277,3237,0.0,0.0,0.0,0,1.1305492124542125,27.71173037375186,0.0,27.71173037375186,0.0,0.0,0,0,0.0,0.0
13/01/2019 23:00:00,2019-01-13 23:00:00,1.1277,1.1282,1.1276,1.1279,1274,0.0,0.0,0.0,0,1.1302945435897436,34.014571536574856,0.0,0.0,0.0,0.0,0,0,0.0,0.0
14/01/2019 00:00:00,2019-01-14 00:00:00,1.1279,1.1285,1.1278,1.128,1422,0.0,0.0,0.0,0,1.1300506461538462,37.20822708123953,0.0,0.0,0.0,0.0,0,0,0.0,0.0
14/01/2019 01:00:00,2019-01-14 01:00:00,1.1281,1.1281,1.1276,1.1277,1700,0.0,0.0,0.0,0,1.1297677487179487,31.818277088611136,0.0,0.0,0.0,0.0,0,0,0.0,0.0
14/01/2019 02:00:00,2019-01-14 02:00:00,1.1277,1.1279,1.1275,1.1278,2401,0.0,0.0,0.0,0,1.1295207166666665,35.45439509246577,0.0,0.0,0.0,0.0,0,0,0.0,1.1275
14/01/2019 03:00:00,2019-01-14 03:00:00,1.1278,1.1283,1.1278,1.1282,1702,0.0,0.0,0.0,0,1.1293108,48.31689478966673,0.0,0.0,0.0,0.0,0,0,0.0,1.1278
14/01/2019 04:00:00,2019-01-14 04:00:00,1.1283,1.1287,1.1282,1.1285,2242,0.0,0.0,0.0,0,1.1291249999999997,55.990706697727475,0.0,0.0,0.0,0.0,0,0,0.0,1.1282
14/01/2019 05:00:00,2019-01-14 05:00:00,1.1285,1.1287,1.128,1.1285,2560,1.1285,0.0,1.1285,14/01/2019 05:00:00,1.1289574999999998,55.990706697727475,0.0,0.0,0.0,1.1285,0,1,0.0,1.128
14/01/2019 06:00:00,2019-01-14 06:00:00,1.1285,1.1288,1.1275,1.1284,11028,0.0,0.0,0.0,0,1.1287695833333333,52.456940342437676,0.0,0.0,0.0,0.0,0,0,0.0,0.0
